time_s,time_min,Pbase_bar,liquid_level_m,riser_holdup,Qliq_out_kgs,stage
11000.0,183.33333333333334,32.3980062906586,182.4896511301855,0.12330381833120642,0.9724348863174751,1.0
11020.0,183.66666666666666,33.04919658069562,189.9561550296461,0.12834875339840954,0.9724348863174751,1.0
11040.0,184.0,33.70038687073264,197.42265892910672,0.13339368846561264,0.9724348863174751,1.0
11060.0,184.33333333333334,34.351577160769665,204.88916282856735,0.13843862353281577,0.9724348863174751,1.0
11080.0,184.66666666666666,35.00276745080669,212.35566672802796,0.14348355860001888,0.9724348863174751,1.0
11100.0,185.0,35.65395774084371,219.82217062748856,0.148528493667222,0.9724348863174751,1.0
11120.0,185.33333333333334,36.30514803088073,227.28867452694917,0.15357342873442512,0.9724348863174751,1.0
11140.0,185.66666666666666,36.956338320917745,234.75517842640977,0.15861836380162822,0.9724348863174751,1.0
11160.0,186.0,37.60752861095477,242.2216823258704,0.16366329886883135,0.9724348863174751,1.0
11180.0,186.33333333333334,38.258718900991795,249.688186225331,0.16870823393603446,0.9724348863174751,1.0
11200.0,186.66666666666666,38.90990919102882,257.1546901247916,0.1737531690032376,0.9724348863174751,1.0
11220.0,187.0,39.56109948106584,264.6211940242522,0.17879810407044067,0.9724348863174751,1.0
11240.0,187.33333333333334,40.21228977110286,272.0876979237128,0.1838430391376438,0.9724348863174751,1.0
11260.0,187.66666666666666,40.86348006113988,279.55420182317346,0.18888797420484693,0.9724348863174751,1.0
11280.0,188.0,41.5146703511769,287.02070572263403,0.19393290927205004,0.9724348863174751,1.0
11300.0,188.33333333333334,42.165860641213925,294.48720962209467,0.19897784433925314,0.9724348863174751,1.0
11320.0,188.66666666666666,42.81705093125094,301.95371352155524,0.20402277940645624,0.9724348863174751,1.0
11340.0,189.0,43.46824122128796,309.4202174210159,0.20906771447365938,0.9724348863174751,1.0
11360.0,189.33333333333334,44.11943151132498,316.88672132047645,0.21411264954086248,0.9724348863174751,1.0
11380.0,189.66666666666666,44.770621801362,324.3532252199371,0.2191575846080656,0.9724348863174751,1.0
11400.0,190.0,45.42181209139903,331.8197291193977,0.22420251967526872,0.9724348863174751,1.0
11420.0,190.33333333333334,46.07300238143604,339.2862330188583,0.22924745474247182,0.9724348863174751,1.0
11440.0,190.66666666666666,46.72419267147307,346.75273691831893,0.23429238980967496,0.9724348863174751,1.0
11460.0,191.0,47.37538296151009,354.21924081777956,0.2393373248768781,0.9724348863174751,1.0
11480.0,191.33333333333334,48.02657325154711,361.68574471724014,0.24438225994408116,0.9724348863174751,1.0
11500.0,191.66666666666666,48.67776354158413,369.1522486167007,0.24942719501128427,0.9724348863174751,1.0
11520.0,192.0,49.32895383162116,376.6187525161614,0.25447213007848746,0.9724348863174751,1.0
