time_s,time_min,Psag_bar,liquid_level_m,trap_holdup,Qliq_out_kgs,stage
4480.0,74.66666666666667,80.07238992408257,59.922915709689946,0.4747443276431136,1.029823752649072,1.0
4490.0,74.83333333333333,80.22809984919532,61.84165943677408,0.48994573581635936,1.029823752649072,1.0
4500.0,75.0,80.38380977430808,63.760403163858186,0.5051471439896049,1.029823752649072,1.0
4510.0,75.16666666666667,80.53951969942082,65.67914689094232,0.5203485521628507,1.029823752649072,1.0
4520.0,75.33333333333333,80.69522962453358,67.59789061802644,0.5355499603360964,1.029823752649072,1.0
4530.0,75.5,80.85093954964634,69.51663434511056,0.550751368509342,1.029823752649072,1.0
4540.0,75.66666666666667,81.00664947475909,71.43537807219468,0.5659527766825877,1.029823752649072,1.0
4550.0,75.83333333333333,81.16235939987185,73.3541217992788,0.5811541848558334,1.029823752649072,1.0
4560.0,76.0,81.3180693249846,75.27286552636292,0.596355593029079,1.029823752649072,1.0
4570.0,76.16666666666667,81.47377925009737,77.19160925344704,0.6115570012023248,1.029823752649072,1.0
4580.0,76.33333333333333,81.62948917521011,79.11035298053116,0.6267584093755705,1.029823752649072,1.0
4590.0,76.5,81.78519910032286,81.02909670761528,0.6419598175488161,1.029823752649072,1.0
4600.0,76.66666666666667,81.94090902543562,82.94784043469942,0.6571612257220619,1.029823752649072,1.0
4610.0,76.83333333333333,82.09661895054838,84.86658416178354,0.6723626338953076,1.029823752649072,1.0
4620.0,77.0,82.25232887566114,86.78532788886766,0.6875640420685533,1.029823752649072,1.0
4630.0,77.16666666666667,82.40803880077388,88.70407161595179,0.702765450241799,1.029823752649072,1.0
4640.0,77.33333333333333,82.56374872588664,90.6228153430359,0.7179668584150446,1.029823752649072,1.0
4650.0,77.5,82.71945865099939,92.54155907012002,0.7331682665882903,1.029823752649072,1.0
4660.0,77.66666666666667,82.87516857611215,94.46030279720414,0.7483696747615359,1.029823752649072,1.0
4670.0,77.83333333333333,83.0308785012249,96.37904652428827,0.7635710829347817,1.029823752649072,1.0
4680.0,78.0,83.18658842633765,98.29779025137239,0.7787724911080274,1.029823752649072,1.0
4690.0,78.16666666666667,83.34229835145041,100.21653397845651,0.793973899281273,1.029823752649072,1.0
4700.0,78.33333333333333,83.49800827656317,102.13527770554063,0.8091753074545187,1.029823752649072,1.0
4710.0,78.5,83.65371820167591,104.05402143262475,0.8243767156277645,1.029823752649072,1.0
4720.0,78.66666666666667,83.80942812678867,105.97276515970887,0.8395781238010102,1.029823752649072,1.0
4730.0,78.83333333333333,83.96513805190142,107.89150888679299,0.8547795319742558,1.029823752649072,1.0
4740.0,79.0,84.12084797701418,109.81025261387711,0.8699809401475015,1.029823752649072,1.0
