arc_length_m,x_horizontal_m,y_plan_m,seabed_elevation_m,depth_below_surface_m,inclination_deg
4994.991652754591,4994.991652754591,49.855372199187485,8.336841124795804,1471.663158875204,0.3651722333027738
5021.702838063439,5021.702838063439,50.029771843981436,8.495108545883655,1471.5048914541164,0.3136472066502242
5048.414023372287,5048.414023372287,50.2027953138915,8.62917394561622,1471.3708260543838,0.2613642815952007
5075.1252086811355,5075.1252086811355,50.3744378495405,8.738705364207757,1471.2612946357922,0.20841442633646837
5101.836393989984,5101.836393989984,50.54469472953679,8.823413474928918,1471.1765865250711,0.15488967957551567
5128.547579298831,5128.547579298831,50.713561270604146,8.883052039738928,1471.116947960261,0.1008829811723453
5155.258764607679,5155.258764607679,50.88103282771053,8.917418285401343,1471.0825817145987,0.046487997651575276
5181.969949916527,5181.969949916527,51.04710479419589,8.926353197677718,1471.0736468023222,-0.008201057733506496
5208.681135225375,5208.681135225375,51.211772601898915,8.909741731031042,1471.090258268969,-0.06308961073999302
5235.3923205342235,5235.3923205342235,51.375031721282625,8.867512931073604,1471.1324870689264,-0.11808291811223881
5262.103505843072,5262.103505843072,51.53687766155901,8.799639966759848,1471.2003600332403,-0.17308626631340662
